time,power,generation
44060.66667,4.87,0.8
44060.67708,7.049,1.8
44060.6875,5.537,0.9
44060.69792,4.772,1.2
44060.70833,3.677,0.9
44060.71875,4.374,1.1
44060.72917,2.624,0.7
44060.73958,1.787,0.4
44060.75,1.702,0.4
44060.76042,1.239,0.3
44060.77083,0.505,0.1
44060.78125,0.204,0
44060.79167,0.122,0.1
44060.80208,0.06,0
44060.8125,0,0
44060.82292,0,0
44060.83333,0,0
44060.84375,0,0
44060.85417,0,0
44060.86458,0,0
44060.875,0,0
44060.88542,0,0
44060.89583,0,0
44060.90625,0,0
44060.91667,0,0
44060.92708,0,0
44060.9375,0,0
44060.94792,0,0
44060.95833,0,0
44060.96875,0,0
44060.97917,0,0
44060.98958,0,0
44061,0,0
44061.01042,0,0
44061.02083,0,0
44061.03125,0,0
44061.04167,0,0
44061.05208,0,0
44061.0625,0,0
44061.07292,0,0
44061.08333,0,0
44061.09375,0,0
44061.10417,0,0
44061.11458,0,0
44061.125,0,0
44061.13542,0,0
44061.14583,0,0
44061.15625,0,0
44061.16667,0,0
44061.17708,0,0
44061.1875,0,0
44061.19792,0,0
44061.20833,0,0
44061.21875,0,0
44061.22917,0,0
44061.23958,0,0
44061.25,0.378,0
44061.26042,0.984,0.3
44061.27083,2.63,0.7
44061.28125,1.568,0.3
44061.29167,2.763,0.5
44061.30208,7.224,1.8
44061.3125,9.489,2.4
44061.32292,11.746,2.9
44061.33333,13.824,3.5
44061.34375,15.827,4
44061.35417,18.91,4.8
44061.36458,18.872,4.3
44061.375,18.873,4.6
44061.38542,17.358,4.1
44061.39583,24.647,6.6
44061.40625,27.653,7
44061.41667,27.024,6.9
44061.42708,28.592,7.3
44061.4375,27.937,7.1
44061.44792,27.515,6.7
44061.45833,16.566,3.9
44061.46875,16.145,4
44061.47917,26.147,6.6
44061.48958,30.836,7.5
44061.5,32.483,8.3
44061.51042,32.395,7.6
44061.52083,26.063,6.2
44061.53125,27.431,6.5
44061.54167,31.822,7.9
44061.55208,24.861,6.5
44061.5625,17.584,4.7
44061.57292,15.506,3.8
44061.58333,24.165,6.4
44061.59375,27.529,7.1
44061.60417,19.752,4.9
44061.61458,19.212,4.7
44061.625,8.477,2.2
44061.63542,2.564,0.7
44061.64583,1.79,0.4
44061.65625,1.912,0.5
44061.66667,3.032,0.2
44061.67708,1.594,0.4
44061.6875,1.065,0.3
44061.69792,0.814,0.2
44061.70833,3.656,0.9
44061.71875,1.323,0.3
44061.72917,0.674,0.2
44061.73958,2.45,0.6
44061.75,1.34,0.4
44061.76042,0.189,0
44061.77083,0.15,0.1
44061.78125,0.102,0
44061.79167,0.036,0
44061.80208,0,0
44061.8125,0,0
44061.82292,0,0
44061.83333,0,0
44061.84375,0,0
44061.85417,0,0
44061.86458,0,0
44061.875,0,0
44061.88542,0,0
44061.89583,0,0
44061.90625,0,0
44061.91667,0,0
44061.92708,0,0
44061.9375,0,0
44061.94792,0,0
44061.95833,0,0
44061.96875,0,0
44061.97917,0,0
44061.98958,0,0
44062,0,0
44062.01042,0,0
44062.02083,0,0
44062.03125,0,0
44062.04167,0,0
44062.05208,0,0
44062.0625,0,0
44062.07292,0,0
44062.08333,0,0
44062.09375,0,0
44062.10417,0,0
44062.11458,0,0
44062.125,0,0
44062.13542,0,0
44062.14583,0,0
44062.15625,0,0
44062.16667,0,0
44062.17708,0,0
44062.1875,0,0
44062.19792,0,0
44062.20833,0,0
44062.21875,0,0
44062.22917,0,0
44062.23958,0.046,0
44062.25,0.391,0.1
44062.26042,0.503,0.1
44062.27083,0.954,0.2
44062.28125,2.007,0.5
44062.29167,1.881,0.5
44062.30208,3.176,0.8
44062.3125,2.375,0.6
44062.32292,3.162,0.8
44062.33333,1.763,0.4
44062.34375,2.074,0.6
44062.35417,4.883,1.2
44062.36458,3.189,0.8
44062.375,1.896,0.5
44062.38542,1.738,0.4
44062.39583,2.959,0.8
44062.40625,5.618,1.4
44062.41667,2.203,0.5
44062.42708,2.946,0.8
44062.4375,3.358,0.8
44062.44792,5.549,0.9
44062.45833,4.799,1.2
44062.46875,2.981,0.8
44062.47917,5.482,1.4
44062.48958,5.379,1.3
44062.5,3.447,0.9
44062.51042,3.521,0.9
44062.52083,3.718,0.9
44062.53125,3.626,0.9
44062.54167,9.111,2.3
44062.55208,7.466,1.9
44062.5625,5.619,1.4
44062.57292,3.545,0.9
44062.58333,2.902,0.8
44062.59375,2.763,0.6
44062.60417,4.426,1.2
44062.61458,6.131,1.5
44062.625,3,0.8
44062.63542,2.531,0.6
44062.64583,6.869,1.8
44062.65625,8.349,2
44062.66667,6.781,1.8
44062.67708,6.257,1.6
44062.6875,6.738,1.7
44062.69792,7.576,1.9
44062.70833,9.322,2.4
44062.71875,5.514,1.4
44062.72917,4.021,1
44062.73958,1.799,0.5
44062.75,1.999,0.5
44062.76042,1.68,0.4
44062.77083,0.657,0.1
44062.78125,0.243,0.1
44062.79167,0.12,0
44062.80208,0.047,0.1
44062.8125,0,0
44062.82292,0,0
44062.83333,0,0
44062.84375,0,0
44062.85417,0,0
44062.86458,0,0
44062.875,0,0
44062.88542,0,0
44062.89583,0,0
44062.90625,0,0
44062.91667,0,0
44062.92708,0,0
44062.9375,0,0
44062.94792,0,0
44062.95833,0,0
44062.96875,0,0
44062.97917,0,0
44062.98958,0,0
44063,0,0
44063.01042,0,0
44063.02083,0,0
44063.03125,0,0
44063.04167,0,0
44063.05208,0,0
44063.0625,0,0
44063.07292,0,0
44063.08333,0,0
44063.09375,0,0
44063.10417,0,0
44063.11458,0,0
44063.125,0,0
44063.13542,0,0
44063.14583,0,0
44063.15625,0,0
44063.16667,0,0
44063.17708,0,0
44063.1875,0,0
44063.19792,0,0
44063.20833,0,0
44063.21875,0,0
44063.22917,0,0
44063.23958,0.306,0
44063.25,1.101,0.3
44063.26042,1.722,0.4
44063.27083,3.07,0.8
44063.28125,3.291,0.9
44063.29167,4.11,1
44063.30208,6.619,1.7
44063.3125,8.015,2
44063.32292,8.943,2.3
44063.33333,8.428,2.1
44063.34375,11.852,3
44063.35417,12.606,3.2
44063.36458,9.819,2.4
44063.375,16.866,4.2
44063.38542,12.339,3.2
44063.39583,9.722,2.4
44063.40625,11.502,2.9
44063.41667,13.762,3.4
44063.42708,14.071,3.7
44063.4375,28.433,7.1
44063.44792,31.254,8
44063.45833,34.506,8.5
44063.46875,37.228,6.1
44063.47917,33.823,8
44063.48958,23.21,5.9
44063.5,19.765,5
44063.51042,30.375,7.7
44063.52083,25.976,6.7
44063.53125,36.427,9
44063.54167,34.787,8.8
44063.55208,22.878,5.9
44063.5625,21.113,5.3
44063.57292,17.903,4.6
44063.58333,18.264,4.5
44063.59375,19.854,5
44063.60417,15.158,3.9
44063.61458,11.565,2.9
44063.625,13.639,3.4
44063.63542,16.959,4.1
44063.64583,16.115,4.2
44063.65625,13.771,3.4
44063.66667,16.793,4.4
44063.67708,10.115,2.5
44063.6875,5.339,1.4
44063.69792,5.155,1.3
44063.70833,4.819,0.8
44063.71875,5.292,1.3
44063.72917,4.571,1.2
44063.73958,3.316,0.8
44063.75,3.217,0.8
44063.76042,2.134,0.6
44063.77083,1.363,0.3
44063.78125,0.607,0.2
44063.79167,0.188,0
44063.80208,0.069,0.1
44063.8125,0,0
44063.82292,0,0
44063.83333,0,0
44063.84375,0,0
44063.85417,0,0
44063.86458,0,0
44063.875,0,0
44063.88542,0,0
44063.89583,0,0
44063.90625,0,0
44063.91667,0,0
44063.92708,0,0
44063.9375,0,0
44063.94792,0,0
44063.95833,0,0
44063.96875,0,0
44063.97917,0,0
44063.98958,0,0
44064,0,0
44064.01042,0,0
44064.02083,0,0
44064.03125,0,0
44064.04167,0,0
44064.05208,0,0
44064.0625,0,0
44064.07292,0,0
44064.08333,0,0
44064.09375,0,0
44064.10417,0,0
44064.11458,0,0
44064.125,0,0
44064.13542,0,0
44064.14583,0,0
44064.15625,0,0
44064.16667,0,0
44064.17708,0,0
44064.1875,0,0
44064.19792,0,0
44064.20833,0,0
44064.21875,0,0
44064.22917,0.201,0
44064.23958,0.696,0.2
44064.25,1.218,0.3
44064.26042,1.936,0.5
44064.27083,3.011,0.7
44064.28125,4.54,1.2
44064.29167,6.644,1.7
44064.30208,9.176,2.3
44064.3125,11.688,2.9
44064.32292,13.961,3.5
44064.33333,16.281,4.2
44064.34375,18.317,4.6
44064.35417,20.127,5
44064.36458,22.115,5.6
44064.375,23.715,6
44064.38542,25.415,6.5
44064.39583,26.945,6.8
44064.40625,27.706,6.9
44064.41667,29.918,5.1
44064.42708,30.511,7.2
44064.4375,31.632,8
44064.44792,32.473,8.2
44064.45833,33.44,8.3
44064.46875,34.069,8.6
44064.47917,34.498,8.8
44064.48958,34.683,8.8
44064.5,34.762,8.8
44064.51042,34.687,8.8
44064.52083,33.974,8.4
44064.53125,33.541,8.5
44064.54167,33.088,8.4
44064.55208,32.493,8.3
44064.5625,31.806,8
44064.57292,30.644,4.5
44064.58333,29.518,7.5
44064.59375,28.489,7.2
44064.60417,27.368,6.9
44064.61458,25.499,6.5
44064.625,24.481,6.1
44064.63542,22.928,5.8
44064.64583,21.033,5.3
44064.65625,19.199,4.9
44064.66667,16.77,4.2
44064.67708,14.721,3.7
44064.6875,12.543,3.2
44064.69792,10.636,2.7
44064.70833,8.283,2.1
44064.71875,6.272,1.6
44064.72917,4.545,1.1
44064.73958,3.043,0.8
44064.75,1.994,0.5
44064.76042,1.25,0.3
44064.77083,0.675,0.2
44064.78125,0.284,0
44064.79167,0.112,0.1
44064.80208,0.04,0
44064.8125,0,0
44064.82292,0,0
44064.83333,0,0
44064.84375,0,0
44064.85417,0,0
44064.86458,0,0
44064.875,0,0
44064.88542,0,0
44064.89583,0,0
44064.90625,0,0
44064.91667,0,0
44064.92708,0,0
44064.9375,0,0
44064.94792,0,0
44064.95833,0,0
44064.96875,0,0
44064.97917,0,0
44064.98958,0,0
44065,0,0
44065.01042,0,0
44065.02083,0,0
44065.03125,0,0
44065.04167,0,0
44065.05208,0,0
44065.0625,0,0
44065.07292,0,0
44065.08333,0,0
44065.09375,0,0
44065.10417,0,0
44065.11458,0,0
44065.125,0,0
44065.13542,0,0
44065.14583,0,0
44065.15625,0,0
44065.16667,0,0
44065.17708,0,0
44065.1875,0,0
44065.19792,0,0
44065.20833,0,0
44065.21875,0,0
44065.22917,0.199,0
44065.23958,0.691,0.2
44065.25,1.255,0.3
44065.26042,2.027,0.5
44065.27083,3.16,0.8
44065.28125,4.689,1.2
44065.29167,6.802,1.7
44065.30208,9.123,2.3
44065.3125,11.457,2.9
44065.32292,13.75,3.5
44065.33333,16.066,4
44065.34375,18.431,4.6
44065.35417,20.499,5.2
44065.36458,22.55,5.8
44065.375,26.39,6.7
44065.38542,16.528,4.1
44065.39583,23.601,5.8
44065.40625,29.031,7.3
44065.41667,31.088,7.9
44065.42708,31.621,8.1
44065.4375,15.215,3.8
44065.44792,17.061,4.3
44065.45833,24.556,6.1
44065.46875,35.773,6.1
44065.47917,20.775,5.1
44065.48958,15.657,4
44065.5,17.839,4.6
44065.51042,23.337,5.9
44065.52083,27.189,6.8
44065.53125,32.708,8.3
44065.54167,32.615,8.2
44065.55208,32.249,8
44065.5625,30.266,7.7
44065.57292,11.371,2.8
44065.58333,14.837,3.8
44065.59375,19.134,4.8
44065.60417,20.221,5.1
44065.61458,17.911,4.4
44065.625,14.695,3.7
44065.63542,15.112,3.8
44065.64583,20.972,5.2
44065.65625,15.244,3.9
44065.66667,12.408,3.2
44065.67708,8.934,2.3
44065.6875,8.71,2.2
44065.69792,5.657,1.4
44065.70833,5.799,1.5
44065.71875,6.163,1.5
44065.72917,4.509,1.2
44065.73958,3.106,0.8
44065.75,2.29,0.6
44065.76042,1.366,0.3
44065.77083,0.645,0.2
44065.78125,0.254,0
44065.79167,0.107,0.1
44065.80208,0.033,0
44065.8125,0,0
44065.82292,0,0
44065.83333,0,0
44065.84375,0,0
44065.85417,0,0
44065.86458,0,0
44065.875,0,0
44065.88542,0,0
44065.89583,0,0
44065.90625,0,0
44065.91667,0,0
44065.92708,0,0
44065.9375,0,0
44065.94792,0,0
44065.95833,0,0
44065.96875,0,0
44065.97917,0,0
44065.98958,0,0
44066,0,0
44066.01042,0,0
44066.02083,0,0
44066.03125,0,0
44066.04167,0,0
44066.05208,0,0
44066.0625,0,0
44066.07292,0,0
44066.08333,0,0
44066.09375,0,0
44066.10417,0,0
44066.11458,0,0
44066.125,0,0
44066.13542,0,0
44066.14583,0,0
44066.15625,0,0
44066.16667,0,0
44066.17708,0,0
44066.1875,0,0
44066.19792,0,0
44066.20833,0,0
44066.21875,0,0
44066.22917,0,0
44066.23958,0.537,0.1
44066.25,1.017,0.2
44066.26042,1.729,0.5
44066.27083,1.673,0.4
44066.28125,2.154,0.5
44066.29167,4.144,1.1
44066.30208,5.898,1.5
44066.3125,6.815,1.7
44066.32292,7.639,1.9
44066.33333,11.178,1.6
44066.34375,14.042,3.6
44066.35417,16.142,4.2
44066.36458,19.571,4.8
44066.375,21.359,5.3
44066.38542,18.736,4.8
44066.39583,18.788,4.7
44066.40625,19.398,4.9
44066.41667,26.1,6.7
44066.42708,28.082,7.2
44066.4375,29.062,7.3
44066.44792,29.006,7.2
44066.45833,29.83,7.8
44066.46875,30.094,7.6
44066.47917,30.425,7.6
44066.48958,29.432,4.3
44066.5,21.984,5.8
44066.51042,28.885,7.5
44066.52083,15.125,3.9
44066.53125,13.494,3.3
44066.54167,8.533,2.1
44066.55208,10.775,2.7
44066.5625,10.261,2.6
44066.57292,11.946,3.1
44066.58333,13.32,3.3
44066.59375,18.025,4.6
44066.60417,13.256,3.3
44066.61458,9.219,2.4
44066.625,6.141,1.5
44066.63542,3.844,1
44066.64583,4.809,1.2
44066.65625,3.199,0.8
44066.66667,7.131,1.8
44066.67708,7.716,2
44066.6875,6.529,1.6
44066.69792,3.93,1
44066.70833,3.185,0.8
44066.71875,2.604,0.7
44066.72917,1.935,0.5
44066.73958,0.902,0.2
44066.75,0.905,0.2
44066.76042,0.513,0.2
44066.77083,0.247,0
44066.78125,0.116,0
44066.79167,0.086,0.1
44066.80208,0.003,0
44066.8125,0,0
44066.82292,0,0
44066.83333,0,0
44066.84375,0,0
44066.85417,0,0
44066.86458,0,0
44066.875,0,0
44066.88542,0,0
44066.89583,0,0
44066.90625,0,0
44066.91667,0,0
44066.92708,0,0
44066.9375,0,0
44066.94792,0,0
44066.95833,0,0
44066.96875,0,0
44066.97917,0,0
44066.98958,0,0
44067,0,0
44067.01042,0,0
44067.02083,0,0
44067.03125,0,0
44067.04167,0,0
44067.05208,0,0
44067.0625,0,0
44067.07292,0,0
44067.08333,0,0
44067.09375,0,0
44067.10417,0,0
44067.11458,0,0
44067.125,0,0
44067.13542,0,0
44067.14583,0,0
44067.15625,0,0
44067.16667,0,0
44067.17708,0,0
44067.1875,0,0
44067.19792,0,0
44067.20833,0,0
44067.21875,0,0
44067.22917,0,0
44067.23958,0,0
44067.25,0.137,0
44067.26042,0.276,0.1
44067.27083,0.577,0.1
44067.28125,0.949,0.2
44067.29167,1.073,0.3
44067.30208,1.576,0.4
44067.3125,3.549,0.9
44067.32292,4.72,1.2
44067.33333,5.722,1.4
44067.34375,5.239,1.3
44067.35417,5.974,1.6
44067.36458,9.891,2.4
44067.375,5.977,1.5
44067.38542,7.057,1.8
44067.39583,8.562,2.2
44067.40625,14.537,3.7
44067.41667,16.023,3.9
44067.42708,15.816,4.1
44067.4375,15.78,3.9
44067.44792,21.363,5.7
44067.45833,29.458,7.6
44067.46875,31.181,8.3
44067.47917,27.557,6.9
44067.48958,30.515,7.8
44067.5,37.25,9.4
44067.51042,36.725,9.4
44067.52083,34.931,8.6
44067.53125,35.225,8.7
44067.54167,33.561,8.6
44067.55208,34.207,8.7
44067.5625,34.108,8.6
44067.57292,32.524,8.4
44067.58333,32.31,8
44067.59375,31.165,7.9
44067.60417,29.899,7.5
44067.61458,28.86,7.4
44067.625,27.648,7
44067.63542,24.939,6.4
44067.64583,22.862,5.8
44067.65625,20.226,5.1
44067.66667,23.989,6.1
44067.67708,20.795,5.2
44067.6875,17.657,4.5
44067.69792,14.689,3.6
44067.70833,10.22,2.7
44067.71875,9.025,2.3
44067.72917,6.43,1.6
44067.73958,3.607,0.9
44067.75,2.319,0.6
44067.76042,1.301,0.3
44067.77083,0.814,0.2
44067.78125,0.394,0.1
44067.79167,0.136,0
44067.80208,0.036,0.1
44067.8125,0,0
44067.82292,0,0
44067.83333,0,0
44067.84375,0,0
44067.85417,0,0
44067.86458,0,0
44067.875,0,0
44067.88542,0,0
44067.89583,0,0
44067.90625,0,0
44067.91667,0,0
44067.92708,0,0
44067.9375,0,0
44067.94792,0,0
44067.95833,0,0
44067.96875,0,0
44067.97917,0,0
44067.98958,0,0
44068,0,0
44068.01042,0,0
44068.02083,0,0
44068.03125,0,0
44068.04167,0,0
44068.05208,0,0
44068.0625,0,0
44068.07292,0,0
44068.08333,0,0
44068.09375,0,0
44068.10417,0,0
44068.11458,0,0
44068.125,0,0
44068.13542,0,0
44068.14583,0,0
44068.15625,0,0
44068.16667,0,0
44068.17708,0,0
44068.1875,0,0
44068.19792,0,0
44068.20833,0,0
44068.21875,0,0
44068.22917,0.076,0
44068.23958,0.477,0.1
44068.25,1.048,0.2
44068.26042,1.454,0.4
44068.27083,1.183,0.3
44068.28125,1.539,0.4
44068.29167,4.259,1.2
44068.30208,6.88,1.7
44068.3125,9.93,2.5
44068.32292,17.242,4.4
44068.33333,14.702,3.5
44068.34375,11.35,2.8
44068.35417,14.063,3.3
44068.36458,11.933,3
44068.375,17.357,4.5
44068.38542,18.275,4.9
44068.39583,18.58,4.7
44068.40625,24.641,6
44068.41667,27.375,6.9
44068.42708,26.377,6.6
44068.4375,26.456,6.6
44068.44792,29.818,7.9
44068.45833,27.325,6.7
44068.46875,25.637,6.4
44068.47917,22.381,5.6
44068.48958,21.722,5.5
44068.5,19.755,5
44068.51042,26.269,6.7
44068.52083,24.231,5.8
44068.53125,25.179,6.4
44068.54167,23.603,6.1
44068.55208,22.843,5.9
44068.5625,22.952,5.9
44068.57292,15.646,3.8
44068.58333,15.24,3.9
44068.59375,15.485,3.9
44068.60417,14.132,3.6
44068.61458,12.966,3.3
44068.625,13.8,3.4
44068.63542,12.51,3.2
44068.64583,10.076,1.6
44068.65625,8.535,2.2
44068.66667,6.713,1.7
44068.67708,5.833,1.4
44068.6875,4.854,1.2
44068.69792,4.231,1.1
44068.70833,3.554,0.9
44068.71875,2.816,0.7
44068.72917,2.354,0.6
44068.73958,1.679,0.4
44068.75,1.651,0.5
44068.76042,1.249,0.3
44068.77083,0.561,0.1
44068.78125,0.223,0.1
44068.79167,0.091,0
44068.80208,0.006,0
44068.8125,0,0
44068.82292,0,0
44068.83333,0,0
44068.84375,0,0
44068.85417,0,0
44068.86458,0,0
44068.875,0,0
44068.88542,0,0
44068.89583,0,0
44068.90625,0,0
44068.91667,0,0
44068.92708,0,0
44068.9375,0,0
44068.94792,0,0
44068.95833,0,0
44068.96875,0,0
44068.97917,0,0
44068.98958,0,0
44069,0,0
44069.01042,0,0
44069.02083,0,0
44069.03125,0,0
44069.04167,0,0
44069.05208,0,0
44069.0625,0,0
44069.07292,0,0
44069.08333,0,0
44069.09375,0,0
44069.10417,0,0
44069.11458,0,0
44069.125,0,0
44069.13542,0,0
44069.14583,0,0
44069.15625,0,0
44069.16667,0,0
44069.17708,0,0
44069.1875,0,0
44069.19792,0,0
44069.20833,0,0
44069.21875,0,0
44069.22917,0,0
44069.23958,0.198,0
44069.25,0.659,0.2
44069.26042,1.107,0.2
44069.27083,2.012,0.6
44069.28125,2.839,0.7
44069.29167,3.155,0.8
44069.30208,3.538,0.9
44069.3125,4.489,1.1
44069.32292,4.752,1.2
44069.33333,5.21,1.3
44069.34375,4.834,1.2
44069.35417,5.959,1.5
44069.36458,6.192,1.6
44069.375,7.254,1.8
44069.38542,8.205,2.1
44069.39583,9.987,2.5
44069.40625,11.298,2.8
44069.41667,9.785,2.5
44069.42708,9.098,2.3
44069.4375,10.245,2.6
44069.44792,11.351,2.9
44069.45833,10.897,2.7
44069.46875,11.791,3
44069.47917,12.343,3.1
44069.48958,12.475,3.2
44069.5,11.862,3
44069.51042,12.813,3.2
44069.52083,15.067,3.8
44069.53125,15.804,4
44069.54167,15.473,3.9
44069.55208,28.01,7
44069.5625,17.431,4.3
44069.57292,10.163,2.6
44069.58333,7.088,1.8
44069.59375,6.265,1.6
44069.60417,4.374,1.1
44069.61458,3.188,0.8
44069.625,3.638,0.9
44069.63542,3.403,0.8
44069.64583,4.089,1.1
44069.65625,4.49,1.1
44069.66667,4.559,1.2
44069.67708,4.099,1
44069.6875,3.153,0.8
44069.69792,3.554,0.9
44069.70833,5.489,1.4
44069.71875,5.384,1.4
44069.72917,4.115,1
44069.73958,2.62,0.6
44069.75,2.816,0.7
44069.76042,2.067,0.6
44069.77083,0.847,0.2
44069.78125,0.176,0
44069.79167,0.077,0
44069.80208,0.007,0
44069.8125,0,0
44069.82292,0,0
44069.83333,0,0
44069.84375,0,0
44069.85417,0,0
44069.86458,0,0
44069.875,0,0
44069.88542,0,0
44069.89583,0,0
44069.90625,0,0
44069.91667,0,0
44069.92708,0,0
44069.9375,0,0
44069.94792,0,0
44069.95833,0,0
44069.96875,0,0
44069.97917,0,0
44069.98958,0,0
44070,0,0
44070.01042,0,0
44070.02083,0,0
44070.03125,0,0
44070.04167,0,0
44070.05208,0,0
44070.0625,0,0
44070.07292,0,0
44070.08333,0,0
44070.09375,0,0
44070.10417,0,0
44070.11458,0,0
44070.125,0,0
44070.13542,0,0
44070.14583,0,0
44070.15625,0,0
44070.16667,0,0
44070.17708,0,0
44070.1875,0,0
44070.19792,0,0
44070.20833,0,0
44070.21875,0,0
44070.22917,0,0
44070.23958,0,0
44070.25,0.27,0
44070.26042,0.649,0.2
44070.27083,0.943,0.2
44070.28125,1.312,0.4
44070.29167,1.811,0.4
44070.30208,2.594,0.7
44070.3125,3.385,0.8
44070.32292,3.793,1
44070.33333,4.376,1.1
44070.34375,5.363,1.3
44070.35417,5.373,1.4
44070.36458,5.953,1.5
44070.375,6.174,1.6
44070.38542,6.38,1.6
44070.39583,8.31,2.1
44070.40625,12.87,1.8
44070.41667,23.877,6.2
44070.42708,20.933,3.7
44070.4375,24.25,6.1
44070.44792,28.864,7.2
44070.45833,23.36,5.8
44070.46875,18.796,4.8
44070.47917,14.874,3.7
44070.48958,15.188,3.8
44070.5,16.143,4.1
44070.51042,15.537,3.9
44070.52083,16.143,4.1
44070.53125,15.526,3.9
44070.54167,22.717,5.6
44070.55208,34.546,8.7
44070.5625,31.587,8
44070.57292,28.026,7
44070.58333,22.623,5.7
44070.59375,15.552,4
44070.60417,14.604,3.6
44070.61458,12.69,3.2
44070.625,11.17,2.8
44070.63542,12.718,3.3
44070.64583,16.929,4.5
44070.65625,9.221,2.3
44070.66667,6.488,1.7
44070.67708,7.291,1.8
44070.6875,7.184,1.8
44070.69792,6.663,1.7
44070.70833,5.688,1.4
44070.71875,3.117,0.8
44070.72917,0.928,0.2
44070.73958,0.387,0.1
44070.75,0.162,0.1
44070.76042,0.147,0
44070.77083,0.132,0
44070.78125,0.102,0.1
44070.79167,0.057,0
44070.80208,0,0
44070.8125,0,0
44070.82292,0,0
44070.83333,0,0
44070.84375,0,0
44070.85417,0,0
44070.86458,0,0
44070.875,0,0
44070.88542,0,0
44070.89583,0,0
44070.90625,0,0
44070.91667,0,0
44070.92708,0,0
44070.9375,0,0
44070.94792,0,0
44070.95833,0,0
44070.96875,0,0
44070.97917,0,0
44070.98958,0,0
44071,0,0
44071.01042,0,0
44071.02083,0,0
44071.03125,0,0
44071.04167,0,0
44071.05208,0,0
44071.0625,0,0
44071.07292,0,0
44071.08333,0,0
44071.09375,0,0
44071.10417,0,0
44071.11458,0,0
44071.125,0,0
44071.13542,0,0
44071.14583,0,0
44071.15625,0,0
44071.16667,0,0
44071.17708,0,0
44071.1875,0,0
44071.19792,0,0
44071.20833,0,0
44071.21875,0,0
44071.22917,0,0
44071.23958,0.555,0.1
44071.25,1.015,0.2
44071.26042,1.646,0.5
44071.27083,2.76,0.7
44071.28125,4.286,1
44071.29167,5.946,1.1
44071.30208,8.958,2.2
44071.3125,11.344,2.8
44071.32292,13.736,3.5
44071.33333,16.166,4.1
44071.34375,18.265,4.6
44071.35417,20.394,5.2
44071.36458,22.103,5.5
44071.375,23.73,6
44071.38542,25.195,6.4
44071.39583,26.655,6.8
44071.40625,27.427,6.9
44071.41667,28.633,7.1
44071.42708,29.963,7.6
44071.4375,30.642,7.8
44071.44792,31.207,7.9
44071.45833,32.154,8.1
44071.46875,31.988,8.2
44071.47917,32.249,7.9
44071.48958,32.697,8.3
44071.5,32.908,8.4
44071.51042,32.314,8.2
44071.52083,32.074,8.1
44071.53125,31.999,7.9
44071.54167,30.764,7.8
44071.55208,30.453,7.8
44071.5625,29.692,7.5
44071.57292,29.286,7.4
44071.58333,28.259,7
44071.59375,26.342,6.7
44071.60417,25.536,4.4
44071.61458,23.407,5.5
44071.625,21.88,5.5
44071.63542,19.501,5
44071.64583,15.553,3.8
44071.65625,15.907,4
44071.66667,13.54,3.5
44071.67708,11.004,2.8
44071.6875,8.82,2.2
44071.69792,4.434,1.1
44071.70833,3.365,0.8
44071.71875,2.867,0.8
44071.72917,2.344,0.6
44071.73958,1.747,0.4
44071.75,1.382,0.4
44071.76042,0.702,0.1
44071.77083,0.343,0.1
44071.78125,0.142,0.1
44071.79167,0.072,0
44071.80208,0,0
44071.8125,0,0
44071.82292,0,0
